09/15/16,"Garantía telefónica en caso de contingencias","http://yucatan.com.mx/yucatan/garantia-telefonica-caso-contingencias","Joaquín Díaz pide  asegurar servicio en   comunidades","Yucatan"
09/15/16,"Arranca el festejo","http://yucatan.com.mx/yucatan/arranca-el-festejo","En Tixcacalcupul  celebran al Cristo de San Román","Yucatan"
09/15/16,"“¡Sí a la familia!”","http://yucatan.com.mx/yucatan/si-a-la-familia","En Tizimín y Peto piden fortalecerla en vez de atacarla","Yucatan"
09/15/16,"Las Águilas no tienen piedad","http://yucatan.com.mx/yucatan/las-aguilas-no-tienen-piedad","Golean a unos diezmados  Potros en la  Tekaxeña","Yucatan"
09/15/16,"Ideal juvenil aún vigente","http://yucatan.com.mx/yucatan/ideal-juvenil-aun-vigente","El movimiento estudiantil, tema de un nuevo libro","Yucatan"
09/15/16,"Ya corrían en grupos para prevenir asaltos","http://yucatan.com.mx/yucatan/ya-corrian-grupos-prevenir-asaltos","Tras violación se dan a conocer nuevos atracos","Yucatan"
09/16/16,"Prevén protesta hoy contra Uber","http://yucatan.com.mx/qroo/preven-protesta-hoy-uber","Nuevo servicio de transporte, desde ayer en el Estado","Yucatan"
09/16/16,"Van contra el “blindaje”","http://yucatan.com.mx/qroo/van-contra-el-blindaje","El Congreso busca derogar recientes reformas legales","Yucatan"
09/16/16,"Taxistas protestan contra Uber en Quintana Roo","http://yucatan.com.mx/qroo/breves-de-quintana-roo/taxistas-protestan-uber-quintana-roo","CANCÚN, QR., (SUN).- El Frente Único de Trabajadores del Volante (FUTV) en Quintana Roo anunció el desarrollo de manifestaciones pacíficas en los 11 municipios del estado, en protesta por la entrada de Uber, que inició operaciones este miércoles en Cancún, pese a que las unidades particulares utilizadas para ofrecer el servicio de transporte privado, carecen [&#8230;]","Yucatan"
09/16/16,"Detectan anomalías en Quintana Roo","http://yucatan.com.mx/qroo/detectan-anomalias-quintana-roo","López Mena: Los gastos son más que los ingresos","Yucatan"
09/16/16,"Equipo de Carlos Joaquín: Quintana Roo, en quiebra financiera","http://yucatan.com.mx/qroo/economia-qroo/equipo-carlos-joaquin-quintana-roo-quiebra-financiera","CANCÚN, QR., (SUN).- El gobierno electo de Quintana Roo recibirá un estado en “quiebra financiera”, informó esta tarde el coordinador del equipo de transición, Francisco López Mena, quien indicó que se enfrenta un déficit de operación por dos mil 700 millones de pesos, derivado de una incorrecta canalización de los recursos, dirigidos esencialmente a gasto [&#8230;]","Yucatan"
09/16/16,"Continúa proceso de transición gubernamental en Quintana Roo","http://yucatan.com.mx/qroo/gobierno-de-quintana-roo/continua-proceso-transicion-gubernamental-quintana-roo","CANCÚN, Quintana Roo.   (Notimex).- Con un encuentro, tercero desde la elección en junio pasado, el gobernador Roberto Borge Angulo y el gobernador electo, Carlos Joaquín González, continúan los trabajos de entrega-recepción de la administración estatal. &#160; En un comunicado, el gobierno local refirió que en la reunión, celebrada aquí, ambos acordaron continuar la relación armónica [&#8230;]","Yucatan"
09/16/16,"Choferes demandan seguridad en Cancún","http://yucatan.com.mx/qroo/choferes-demandan-seguridad-cancun","Perjuicios en la zona hotelera por paro de autobuses","Yucatan"
09/16/16,"“Listos para Uber”","http://yucatan.com.mx/qroo/listos-para-uber","Taxistas ofrecen respeto, pero “si se ajusta a la ley”","Yucatan"
09/16/16,"Carlos Joaquín recibiría a Quintana Roo en quiebra","http://yucatan.com.mx/qroo/carlos-joaquin-recibiria-quintana-roo-quiebra","Carlos Joaquín se reúne con Roberto Borge en Cancún","Yucatan"
09/16/16,"No aceptan a Monsanto","http://yucatan.com.mx/qroo/no-aceptan-monsanto","Consejo indígena de Bacalar, contra los transgénicos","Yucatan"
09/16/16,"Está de estreno el gobierno estatal","http://yucatan.com.mx/qroo/esta-estreno-gobierno-estatal","Inaugura edificio para oficinas en Benito Juárez","Yucatan"
09/16/16,"Uber está en busca de socios en Cancún","http://yucatan.com.mx/qroo/uber-esta-busca-socios-cancun","Operaría Uber en Cancún a partir de octubre próximo","Yucatan"
09/16/16,"Uber iniciará próximamente operaciones en Cancún","http://yucatan.com.mx/qroo/breves-de-quintana-roo/uber-iniciara-proximamente-operaciones-cancun","CANCÚN, QR., (SUN).- Después del bloqueo que había venido enfrentando, la empresa internacional Uber entrará en operación esta semana en Cancún, para ofrecer la aplicación tecnológica que permita a propietarios de vehículos particulares, reclutados como “socios operadores”, brindar el servicio de transportación privada a las y los usuarios. Luis de Uriarte, director de comunicación de [&#8230;]","Yucatan"
09/16/16,"Llama a trabajar en coordinación","http://yucatan.com.mx/qroo/breves-de-quintana-roo/llama-trabajar-coordinacion","Buscarán que el gasto sea eficiente en Quintana Roo","Yucatan"
09/16/16,"Enviarán información por correo electrónico","http://yucatan.com.mx/qroo/gobierno-de-quintana-roo/enviaran-informacion-correo-electronico","Podrán solicitar informes de la XV Legislatura","Yucatan"
09/16/16,"Detienen a dos sujetos armados en Quintana Roo","http://yucatan.com.mx/qroo/sucesos-de-policia-qroo/detienen-dos-sujetos-armados-quintana-roo","CIUDAD DE MÉXICO.   (Notimex).- El agente del Ministerio Público Federal en Quintana Roo inició una carpeta de investigación contra dos sujetos por el delito de portación de arma de fuego, informó la Procuraduría General de la República (PGR). La dependencia señaló que de acuerdo con las indagatorias los presuntos responsables, cuyas identidades no se dieron [&#8230;]","Yucatan"
09/16/16,"Se capacitan en Quintana Roo los ediles","http://yucatan.com.mx/qroo/se-capacitan-quintana-roo-los-ediles","Sientan las bases para el gobierno de Carlos Joaquín","Yucatan"
09/16/16,"Estadísticas al alza en terminal aérea","http://yucatan.com.mx/qroo/estadisticas-al-alza-terminal-aerea","Llegan a Cancún por avión cada vez más turistas","Yucatan"
09/16/16,"Piden eliminar el fuero","http://yucatan.com.mx/qroo/piden-eliminar-fuero","Diputados del PRD presentan iniciativa legal","Yucatan"
09/16/16,"“Defensa” del PRI y el Verde","http://yucatan.com.mx/qroo/defensa-del-pri-verde","Recursos contra  las comisiones  en el Congreso estatal","Yucatan"
09/16/16,"Restituyen un hotel","http://yucatan.com.mx/qroo/restituyen-un-hotel","Conceden amparo a empresario  por un  “juicio falso”","Yucatan"
09/16/16,"Daño ambiental  en “Balamtún”","http://yucatan.com.mx/qroo/dano-ambiental-balamtun","La Profepa coloca sellos de clausura  en conocido predio","Yucatan"
09/16/16,"Reforesta Xcaret un recorrido turístico","http://yucatan.com.mx/qroo/reforesta-xcaret-recorrido-turistico","El parque rescata las áreas verdes  del corredor a Cancún","Yucatan"
09/16/16,"Otro revés al PRI","http://yucatan.com.mx/qroo/reves-al-pri","El panista Eduardo Martínez preside el Congreso estatal","Yucatan"
09/16/16,"Clausuran predio Balamtun, en Q.Roo por tala de árboles sin permiso","http://yucatan.com.mx/qroo/clausuran-predio-balamtun-q-roo-tala-arboles-sin-permiso","Tulum, Q.Roo, (Notimex). &#8211; La Procuraduría Federal de Protección al Ambiente (Profepa) clausuró el predio Balamtun, ubicado en el municipio de Solidaridad, donde ejecutaron obras y actividades de cambio de uso de suelo, sin los permisos correspondientes. La dependencia federal informó a través de un comunicado, que tras una denuncia pública, personal de su Oficina [&#8230;]","Yucatan"
09/16/16,"“Niño Verde” llega a Congreso de Quintana Roo","http://yucatan.com.mx/qroo/politica/nino-verde-llega-congreso-quintana-roo","CHETUMAL, Quintana Roo (El Universal).- La recién instalada XV Legislatura designará este lunes, a través de una votación, las 25 comisiones del Congreso de Quintana Roo, entre ellas la Gran Comisión. Hasta dicha sede llegó Jorge Emilio González, “El Niño Verde”, donde dijo que acudió para tratar “de salvar la elección de comisiones para su [&#8230;]","Yucatan"
09/16/16,"En riesgo el equilibrio ambiental en lagunas de Cancún por cocodrilos","http://yucatan.com.mx/qroo/riesgo-equilibrio-ambiental-lagunas-cancun-cocodrilos","Cancún, (Notimex).- La presencia de cocodrilos con las zonas pobladas de Cancún genera una percepción de amenaza para los humanos, en la que hay implícita una desinformación, e incluso falta de respeto a su hábitat, manifestó el especialista en estos animales, Javier Carballar Osorio. Sostuvo que hace falta trabajo de investigación de esta especie, de [&#8230;]","Yucatan"
09/16/16,"El PRI pierde la mayoría","http://yucatan.com.mx/qroo/pri-pierde-la-mayoria","En el Congreso de Quintana Roo se alía la oposición","Yucatan"
09/16/16,"Ganan el control al PRI y al Verde","http://yucatan.com.mx/qroo/ganan-control-al-pri-al-verde","Alianza opositora lidera el Congreso en Quintana Roo","Yucatan"
09/16/16,"Cozumel suma cerca de tres mil nidos de tortuga marina","http://yucatan.com.mx/qroo/breves-de-quintana-roo/cozumel-suma-cerca-tres-mil-nidos-tortuga-marina","Cozumel, (Notimex).- Los programas de conservación que emprendieron autoridades ambientales comienzan a rendir frutos pues hasta agosto el registro es de dos mil 722 nidos de tortuga marina a lo largo de la costa oriental de la Isla de las Golondrinas. El subdirector de la oficina municipal de Ecología, Rafael Chacón Díaz, dijo en entrevista [&#8230;]","Yucatan"
09/16/16,"Debate sobre el fuero","http://yucatan.com.mx/qroo/debate-sobre-el-fuero","Incluirán el tema en la agenda de la XV Legislatura","Yucatan"
09/16/16,"Reunión formal del cambio de gobierno","http://yucatan.com.mx/qroo/reunion-formal-del-cambio-gobierno","Ayer se comenzó oficialmente la entrega recepción","Yucatan"
09/16/16,"Conectará Nueva York y Cancún","http://yucatan.com.mx/qroo/conectara-nueva-york-cancun","Interjet inaugura vuelo como parte de su expansión","Yucatan"
09/16/16,"Borge regresa a sus actividades","http://yucatan.com.mx/qroo/borge-regresa-actividades","El mandatario se reincorpora tras una operación","Yucatan"
09/16/16,"Varios ejemplares de tiburón ballena","http://yucatan.com.mx/qroo/varios-ejemplares-tiburon-ballena","Avistamiento de la especie en las playas del Estado","Yucatan"
09/16/16,"Principal mercado","http://yucatan.com.mx/qroo/principal-mercado","Cancún,  clave en el crecimiento   de Magnicharters","Yucatan"
09/16/16,"Analizan la situación en Quintana Roo","http://yucatan.com.mx/qroo/analizan-la-situacion-quintana-roo","Propuestas para la administración de Carlos Joaquín","Yucatan"
09/16/16,"Cancún se prepara ante paso de tormenta","http://yucatan.com.mx/qroo/cancun-se-prepara-ante-paso-tormenta","Cancún,  (Notimex).- Personal de diversas dependencias emprendió una serie de acciones preventivas para evitar afectaciones mayores ante el paso de la tormenta tropical Hermine. El Ayuntamiento de Benito Juárez, a través de las secretarías de Obras Pública y Servicios Municipales, realiza labores preventivas ante el pronóstico de lluvias de regulares a fuertes que se estima [&#8230;]","Yucatan"
09/16/16,"Un aumento “inmoral”","http://yucatan.com.mx/qroo/un-aumento-inmoral","Llama diputado panista a  derogar  millonaria partida","Yucatan"
09/16/16,"Desalojan a grupo de “paracaidistas”","http://yucatan.com.mx/qroo/desalojan-grupo-paracaidistas","Operación pacífica para liberar 30 casas en Cancún","Yucatan"
09/16/16,"Habitantes de Quintana Roo, los más “endeudados”","http://yucatan.com.mx/qroo/economia-qroo/habitantes-quintana-roo-los-mas-endeudados","CANCÚN, Quintana Roo (El Universal).- Los gobernantes de Quintana Roo han dejado empeñados a sus pobladores. Este lugar característico del Caribe mexicano tiene la deuda por habitante más alta de México. La entidad gobernada por Roberto Borge Angulo, adeuda 22 mil millones 435 pesos, de acuerdo con información de la Secretaría de Hacienda y Crédito Público [&#8230;]","Yucatan"
09/16/16,"Solicita apoyo para Quintana Roo","http://yucatan.com.mx/qroo/solicita-apoyo-q-roo","Carlos Joaquín participa en la plenaria del PRD","Yucatan"
09/16/16,"Falta igualdad política","http://yucatan.com.mx/qroo/falta-igualdad-politica","Josefina Vázquez Mota: las mujeres están preparadas","Yucatan"
09/16/16,"Alumnos destacan en una evaluación","http://yucatan.com.mx/qroo/alumnos-destacan-una-evaluacion","Los resultados en el Estado superan la media nacional","Yucatan"
09/16/16,"Piden acabar el “oscurantismo”","http://yucatan.com.mx/qroo/piden-acabar-oscurantismo","Proponen agenda de trabajo para la XV Legislatura","Yucatan"
09/16/16,"Estrenan una embarcación","http://yucatan.com.mx/qroo/estrenan-una-embarcacion","Nuevo ferry para cubrir la demanda de carga y pasaje","Yucatan"
09/16/16,"Josefina Vázquez Mota estará presente en un foro ciudadano","http://yucatan.com.mx/qroo/josefina-vazquez-mota-estara-presente-foro-ciudadano","Josefina Vázquez Mota ofrece apoyo en una campaña","Yucatan"
09/16/16,"Nivelan las playas","http://yucatan.com.mx/qroo/nivelan-las-playas","Buscan en Cancún dar mejor imagen a la zona hotelera","Yucatan"
09/16/16,"Presentan amparos contra “paquete de impunidad” en Quintana Roo","http://yucatan.com.mx/qroo/presentan-amparos-paquete-impunidad-quintana-roo","CANCÚN, Quintana Roo (El Universal).- La asociación Ciudadanos por la Transparencia (CITRA), junto con habitantes de Quintana Roo, presentaron una decena de amparos en contra del llamado “paquete de impunidad”, ante Juzgados de Distrito, radicados en Cancún. El presidente de la agrupación, Juan Ignacio Athie Lambarri, calificó como “inédita” la medida ciudadana, al ser la [&#8230;]","Yucatan"
09/16/16,"Se inicia “lucha” contra reformas","http://yucatan.com.mx/qroo/se-inicia-lucha-reformas","Organización civil anuncia un plan en Quintana Roo","Yucatan"
09/16/16,"Investigan a funcionarios","http://yucatan.com.mx/qroo/investigan-a-funcionarios","El SAT analiza el caso de presunto despojo de bienes","Yucatan"
09/16/16,"En busca de la transparencia","http://yucatan.com.mx/qroo/busca-la-transparencia-2","Carlos Joaquín, en reunión hoy con el presidente del país","Yucatan"
09/16/16,"Extirpan a Borge la  vesícula","http://yucatan.com.mx/qroo/extirpan-borge-la-vesicula","La recuperación del gobernador de Q. Roo, de 5 días","Yucatan"
09/16/16,"Operan de la vesícula a Roberto Borge Angulo","http://yucatan.com.mx/qroo/breves-de-quintana-roo/operan-la-vesicula","CANCÚN, QR., (SUN).- El gobernador de Quintana Roo, Roberto Borge Angulo, fue sometido a una intervención quirúrgica esta mañana para extraerle la vesícula. La Unidad de Vocero informó que la operación, cuyos fines fueron “preventivos y correctivos”, se realizó a través del método de laparoscopia, que al resultar menos invasivo propiciará una recuperación más rápida [&#8230;]","Yucatan"
09/16/16,"Trasladan a león por falta de espacio en zoológico de Chetumal","http://yucatan.com.mx/qroo/breves-de-quintana-roo/trasladan-leon-falta-espacio-zoologico-chetumal","CHETUMAL, Quintana Roo (Notimex).- Ante la falta de espacio para continuar albergando a un león africano, el zoológico Payo Obispo solicitó el traslado del ejemplar a la Unidad de Rescate, Rehabilitación y Reubicación de Fauna Silvestre, Endémica y Exótica, Bioparque Convivencia Pachuca. Después de la solicitud de apoyo expedida por el Zoológico, argumentando no contar [&#8230;]","Yucatan"
09/16/16,"Isla Mujeres alcanza máximo histórico","http://yucatan.com.mx/qroo/isla-mujeres-alcanza-maximo-historico","Aumenta el cruce de pasajeros que van a Isla Mujeres","Yucatan"
09/16/16,"Presenta Carlos Joaquín recurso constitucional","http://yucatan.com.mx/qroo/presenta-carlos-joaquin-recurso-constitucional","Busca invalidar la “red de protección” de Roberto Borge","Yucatan"
09/16/16,"Cozumel con nueva Visitadora Adjunta de Derechos Humanos","http://yucatan.com.mx/qroo/breves-de-quintana-roo/cozumel-nueva-visitadora-adjunta-derechos-humanos","Chetumal, (Notimex).- El presidente de la Comisión de los Derechos Humanos del estado, Harley Sosa Guillén presentó a Viridiana Romero Molina como titular de la Visitaduría Adjunta en Cozumel. Precisó que como una manera de incentivar el desempeño del personal de esta institución se realizaron ajustes en estructura laboral que abonarán a optimizar aún más [&#8230;]","Yucatan"
09/16/16,"Supera expectativas comerciales","http://yucatan.com.mx/qroo/supera-expectativas-comerciales","Expo Construcción Deconarq genera importantes ventas","Yucatan"
09/16/16,"Contribuye a la protección","http://yucatan.com.mx/qroo/contribuye-la-proteccion","La población de guacamayas casi se duplica en 3 años","Yucatan"
09/16/16,"Matanza de cocodrilos","http://yucatan.com.mx/qroo/matanza-de-cocodrilos-2","Una asociación de Cancún pide que se tomen medidas","Yucatan"
09/16/16,"Matan a dos sujetos","http://yucatan.com.mx/qroo/matan-dos-sujetos","Ejecuciones en zonas de intensa actividad turística","Yucatan"
09/16/16,"Llevaba más de 20 mil dólares","http://yucatan.com.mx/qroo/llevaba-mas-20-mil-dolares","Un mexicano con destino a Costa Rica, detenido","Yucatan"
09/16/16,"Capturan a reos que se fugaron","http://yucatan.com.mx/qroo/capturan-reos-se-fugaron","Cuatro reclusos  de alta peligrosidad aún están libres","Yucatan"
09/16/16,"Retos para crecer","http://yucatan.com.mx/qroo/retos-para-crecer","Isla Mujeres festeja el 166 aniversario de su fundación","Yucatan"
09/16/16,"Puerto Juárez lucirá murales","http://yucatan.com.mx/qroo/puerto-juarez-lucira-murales","Implementan un plan para rescatar el punto turístico","Yucatan"
09/16/16,"Mayapax, tradición de150 años en Quintana Roo","http://yucatan.com.mx/qroo/breves-de-quintana-roo/mayapax-tradicion-de150-anos-quintana-roo","CANCÚN,QR., (SUN).- Desde muy pequeña, Faustina Poot Cruz aprendió de sus abuelos el arte de danzar en honor de la Santísima Cruz en una de las comunidades mayas que integran Felipe Carrillo Puerto, municipio localizado en la zona sur de Quintana Roo. Hace más de 45 años, sus infantiles ojos seguían los pasos de las [&#8230;]","Yucatan"
09/16/16,"Reitera prioridades para Quintana Roo","http://yucatan.com.mx/qroo/reitera-prioridades-quintana-roo","Gobernador electo se suma a consigna de Acción Nacional","Yucatan"
09/16/16,"Expropiaciones en Tulum","http://yucatan.com.mx/qroo/expropiaciones-en-tulum","Realizan desalojos de inmuebles en playas de Q. Roo","Yucatan"
09/16/16,"INE nombra a nueva delegada en Quintana Roo","http://yucatan.com.mx/qroo/breves-de-quintana-roo/ine-nombra-nueva-delegada-quintana-roo","CANCÚN, QR., (SUN).- Con miras al próximo proceso electoral 2017-2018, el Instituto Nacional Electoral (INE) realizó cambios de adscripción de 19 vocales ejecutivos en el país, entre ellos Quintana Roo, por lo que a partir de este día estará al frente de la institución Claudia Rodríguez Sánchez. Rodríguez, procedente de Baja California Sur, estará en [&#8230;]","Yucatan"
09/16/16,"Llega más sargazo","http://yucatan.com.mx/qroo/llega-mas-sargazo","Las autoridades aseguran que se puede controlar","Yucatan"
09/16/16,"“Apegados a los lineamientos”","http://yucatan.com.mx/qroo/apegados-los-lineamientos","El proceso de la entrega recepción en Benito Juárez","Yucatan"
09/16/16,"Denuncia en Q. Roo","http://yucatan.com.mx/qroo/gobierno-de-quintana-roo/denuncia-q-roo","Gastan recursos en tonterías, señala el  gobernador electo","Yucatan"
09/16/16,"Ola de violencia invade Cancún","http://yucatan.com.mx/qroo/sucesos-de-policia-qroo/ola-violencia-invade-cancun","Cierra la semana con diez muertos, según autoridades","Yucatan"
09/16/16,"Lluvias inundan calles de Cancún","http://yucatan.com.mx/qroo/el-clima-en-quintana-roo/lluvias-inundan-calles-cancun","La Onda Tropical número 21 causa fuertes chubascos","Yucatan"
09/16/16,"Crece sector de bodas en Quintana Roo","http://yucatan.com.mx/qroo/crece-sector-bodas-quintana-roo","Registra un alza el turismo por eventos nupciales","Yucatan"
09/16/16,"Cumple expectativas","http://yucatan.com.mx/qroo/cumple-expectativas-2","Un respiro en la  industria turística por alta afluencia","Yucatan"
09/16/16,"Decomisos en el penal de Cancún","http://yucatan.com.mx/qroo/decomisos-penal-cancun","Droga, celulares y tepache, los objetos que se confiscaron","Yucatan"
09/16/16,"Energía renovable favorece a hoteles","http://yucatan.com.mx/qroo/energia-renovable-favorece-hoteles","El sector buscará bajar costos hasta un 15 por ciento","Yucatan"
09/16/16,"Recapturan a reo que escapó de cárcel de Cancún","http://yucatan.com.mx/qroo/recapturan-reo-escapo-carcel-cancun","Cancún, (Notimex).- Agentes de la Policía Ministerial recapturaron a otro los 10 reos de alta peligrosidad que escaparon de la cárcel de este puerto, informó la Fiscalía General de Quintana Roo, con lo que se elevó a cuatro el número de internos reaprehendidos. En un comunicado, dio a conocer que se trata de Jonathan Michael [&#8230;]","Yucatan"
09/16/16,"Retiran casi en su totalidad el sargazo de playa en Cancún","http://yucatan.com.mx/qroo/el-clima-en-quintana-roo/retiran-casi-totalidad-sargazo-playa-cancun","&#160; Cancún, 11 Ago (Notimex).- Las corrientes marinas y el trabajo de cerca de un centenar de personas ha permitido que Playa Gaviota Azul se encuentre prácticamente libre de sargazo, informó la Secretaría de Obras y Servicios Públicos municipales. El titular de Dirección de Bacheo, Pozos, Pipas y Limpieza de Playas, Manuel Prieto Loera, adscrito [&#8230;]","Yucatan"
09/16/16,"No hay dinero para la limpieza","http://yucatan.com.mx/qroo/no-dinero-la-limpieza","“Se llevó todo” el Ejecutivo  saliente de Quintana Roo","Yucatan"
09/16/16,"Desechan acusación","http://yucatan.com.mx/qroo/desechan-acusacion","Tribunal Electoral: improcedente la queja del PVEM","Yucatan"
09/16/16,"Niegan amparo a Succar Kuri","http://yucatan.com.mx/qroo/niegan-amparo-succar-kuri","Juez ratifica la condena de 112 años de prisión","Yucatan"
09/16/16,"Sin recurso para limpieza","http://yucatan.com.mx/qroo/sin-recurso-limpieza","Denuncian que el gobierno saliente “se llevó el dinero”","Yucatan"
09/16/16,"En Carrillo Puerto, buscan evitar migración de alumnos mayas","http://yucatan.com.mx/qroo/breves-de-quintana-roo/carrillo-puerto-buscan-evitar-migracion-alumnos-mayas","FELIPE CARRILLO PUERTO, Quintana Roo (Notimex).- El Instituto Tecnológico Superior de Felipe Carrillo Puerto genera actualmente políticas educativas para lograr que sus egresados encuentren valor en la zona maya y logren desarrollarse en ella, en vez de emigrar a otras ciudades, señaló su subdirector, Luis Novelo Romero. En entrevista con Notimex, aseguró que la institución [&#8230;]","Yucatan"
09/16/16,"Sumergidos en sargazo","http://yucatan.com.mx/qroo/sumergidos-en-sargazo","Vegetación marina recala debido a las lluvias de “Earl”","Yucatan"
09/16/16,"Hallan un cadáver que ardía en llamas","http://yucatan.com.mx/qroo/hallan-cadaver-ardia-llamas","Abandonaron el cuerpo en una zona residencial","Yucatan"
09/16/16,"Recuerdan a las víctimas","http://yucatan.com.mx/qroo/recuerdan-las-victimas","Mujeres “bordan por la paz” y por un caso de  2012","Yucatan"
09/16/16,"Elevada afluencia en Tulum","http://yucatan.com.mx/qroo/elevada-afluencia-tulum","Vestigios mayas junto al mar, de fuerte atractivo","Yucatan"
09/16/16,"Excesivo sargazo en Q.Roo","http://yucatan.com.mx/qroo/excesivo-sargazo-q-roo","Playas de  Cancún e Isla Mujeres, de las más afectadas","Yucatan"
09/16/16,"“Saldo blanco” en Quintana Roo","http://yucatan.com.mx/qroo/saldo-blanco-quintana-roo","Destacan la labor de prevención ante el paso de “Earl”","Yucatan"
09/16/16,"Dos muertos en la zona hotelera","http://yucatan.com.mx/qroo/dos-muertos-la-zona-hotelera","Cancún vive una agitada jornada de hechos viales","Yucatan"
09/16/16,"Chetumal reporta daños menores por paso de Earl","http://yucatan.com.mx/qroo/el-clima-en-quintana-roo/chetumal-reporta-danos-menores-paso-earl","CHETUMAL, Quintana Roo.   (Notimex).- Daños menores en la capital del estado y poblaciones rurales dejó a su paso la ahora tormenta tropical Earl, informó el alcalde de Othón P. Blanco, Eduardo Espinosa Abuxapqui. Señaló que tras una primera evaluación se puede decir que el saldo fue blanco. El edil capitalino detalló que durante la noche [&#8230;]","Yucatan"
09/16/16,"Tormenta Earl provocará lluvias en casi todo Quintana Roo","http://yucatan.com.mx/qroo/el-clima-en-quintana-roo/tormenta-earl-provocara-lluvias-casi-quintana-roo","CHETUMAL, Quintana Roo.   (Notimex).- La tormenta tropical Earl provocará lluvias con chubascos acompañados de actividad eléctrica en prácticamente todo Quintana Roo, informó la Coordinación Estatal de Protección Civil. De acuerdo con un reporte elaborado por el meteorólogo de la Coordinación Estatal de Protección Civil, Jaime Villasano Espejo, el meteoro mantiene su trayectoria pronosticada y su [&#8230;]","Yucatan"
09/16/16,"Habrá auditorías en Quintana Roo","http://yucatan.com.mx/qroo/habra-auditorias-quintana-roo","Pretenden evitar “pendientes” en el cambio de gestión","Yucatan"
09/16/16,"Sienten los efectos de “Earl”","http://yucatan.com.mx/qroo/sienten-los-efectos-earl","Realizan desalojos en 5 municipios de Quintana Roo","Yucatan"
09/16/16,"Quintana Roo se prepara para recibir remanentes de “Earl”","http://yucatan.com.mx/qroo/quintana-roo-se-prepara-recibir-remanentes-earl","Chetumal  (Notimex).- Los municipios del sur de Quintana Roo y parte de la zona limítrofe sentirán vientos fuertes y lluvias de tormenta en la madrugada de este jueves, informó el encargado de despacho de la Coordinación Estatal de Protección Civil, Juan Granados Ontiveros. Indicó que se mantiene la Alerta Naranja para los municipios Othón P. [&#8230;]","Yucatan"
09/16/16,"Tormenta tropical Earl mantiene en alerta a población de Quintana Roo","http://yucatan.com.mx/qroo/tormenta-tropical-earl-mantiene-alerta-poblacion-quintana-roo","México, (Notimex).- El Servicio Meteorológico Nacional (SMN) informó que la tormenta tropical Earl se ubica a 340 kilómetros al este-sureste de Chetumal, Quintana Roo y a 300 kilómetros al este-sureste de Belice, por lo que se mantiene una estrecha vigilancia en la zona. Este fenómeno ocasionará lluvias muy fuertes a puntuales intensas en Campeche, Quintana [&#8230;]","Yucatan"
09/16/16,"Abren refugios en Quintana Roo ante la llegeda de “Earl”","http://yucatan.com.mx/qroo/breves-de-quintana-roo/abren-refugios-quintana-roo-ante-la-llegeda-earl","CHETUMAL, QR., (SUN).- Un grupo de 59 pescadores y elementos de la Secretaría de Marina se pusieron en resguardo desde ayer martes y abandonaron Banco Chinchorro, en el sur de Quintana Roo ante la cercanía de la tormenta tropical “Earl”, confirmó William Calderón Sánchez, alcalde de la comunidad de Mahahual, municipio de Othón P. Blanco. [&#8230;]","Yucatan"
09/16/16,"Primera Feria Estatal de la Leche y sus Derivados en Tizimín","http://yucatan.com.mx/yucatan/tizimin/primera-feria-estatal-la-leche-derivados-tizimin","TIZIMÍN, Yucatán.-El Tianguis Ganadero que inicia este viernes y concluye el domingo, tendrá como ingredientes principales la realización de la Primera Feria Estatal de la Leche y sus Derivados y la entrega de apoyo económico por 1.7 millones de pesos del programa de repoblamiento y mejoramiento genético. &#160; Al informar lo anterior, el titular de [&#8230;]","Yucatan"
09/16/16,"La UTP Maxcanú colabora con el CRIT Yucatán y la fundación Teletón","http://yucatan.com.mx/yucatan/ciudadanos-y-comunidades-yucatan/la-utp-maxcanu-colabora-crit-yucatan-la-fundacion-teleton","&#160; La Universidad Tecnológica del Poniente con sede en Maxcanú, realiza desde meses atrás trabajos en conjunto con el CRIT y la fundación Teletón constituida como una institución privada y sin fines de lucro, la cual busca transformar, mediante el trabajo diario de sus colaboradores y voluntarios, la realidad en la que viven muchos mexicanos. [&#8230;]","Yucatan"
09/16/16,"Otro abuso de policías sureños","http://yucatan.com.mx/yucatan/abuso-policias-surenos","En  Chacsinkín lo detienen y golpean sin tener motivo","Yucatan"
09/16/16,"Atenderían quejas en Oxkutzcab","http://yucatan.com.mx/yucatan/atenderian-quejas-oxkutzcab","OXKUTZCAB.— La Comisión Federal de Electricidad realizará trabajos para solucionar los apagones en dos colonias de la ciudad. Hace unos días Rubén Ávila, en nombre de 300 vecinos de la calle 41 entre 54 y 62, y de la 39 de las colonias Ceres y Santoyo, se quejó de la CFE porque desde hace tres [&#8230;]","Yucatan"
09/16/16,"Presunto nudismo policíaco","http://yucatan.com.mx/yucatan/presunto-nudismo-policiaco","Jefe de la Policía de Mocochá, en escándalo sexual","Yucatan"
09/16/16,"Pustunich tiene telebachillerato","http://yucatan.com.mx/yucatan/pustunich-tiene-telebachillerato","A 39 jóvenes les piden esforzarse para graduarse","Yucatan"
09/16/16,"Pide reconocer “epidemia que hay en Motul”","http://yucatan.com.mx/yucatan/pide-reconocer-epidemia-motul","Vecinos aseguran que hay posibles casos de 3 males","Yucatan"
09/16/16,"Alta demanda de limón persa","http://yucatan.com.mx/yucatan/alta-demanda-limon-persa","En Oxkutzcab  la caja de 20 kilos alcanza los $80","Yucatan"
